SK_Customer,count_transaction,schedule_service,count_items,total_spend,total_credit,total_vol,total_weight,scheduled_price,Service_Code_Unit_of_Measure_ADJ,Service_Code_Unit_of_Measure_EA,Service_Code_Unit_of_Measure_HR,Service_Code_Unit_of_Measure_KG,Service_Code_Unit_of_Measure_KLT,Service_Code_Unit_of_Measure_LTR,Service_Code_Unit_of_Measure_M3,Service_Code_Unit_of_Measure_TON,Service_Lift_Type_Front Lift,Service_Lift_Type_RORO,Service_Lift_Type_Rear Lift,Service_Waste_Stream_Co-Mingle,Service_Waste_Stream_General Waste,Service_Waste_Stream_Organic,Service_Waste_Stream_Recycling,Activity_Name_C&I,Activity_Name_Liquid,Activity_Name_Rebate,Activity_Name_Sale of Other,month_count,recency,weight_per_unit,Frequency_per_month,Spend_per_month,ATV,UPT,ASP,AWT,AVT,WPF_Flag,LPF_Flag,OCF_Flag,PIF_Flag,Payment_Terms,EVF_Flag,Weekend_Surcharge_Flag,Paper_Invoice_Billing_Cycle_Flag,Is_Contracted,Is_NewBusiness,Lead_Source_A,Lead_Source_B,Lead_Source_C,Lead_Source_CDS,Lead_Source_D,Lead_Source_E,Lead_Source_M,Lead_Source_N,Lead_Source_O,Lead_Source_P,Lead_Source_SWR,Lead_Source_T,Lead_Source_TFA,Lead_Source_U,Lead_Source_V,Lead_Source_W,Lead_Source_X,Lead_Source_XA,Lead_Source_Y,Lead_Source_nan,Banding_Inside Sales,Banding_Mid Market,Banding_National,Banding_SME,Banding_Unassigned,Banding_X,Banding_nan,Billing_Cycle_AND,Billing_Cycle_BCC,Billing_Cycle_BME,Billing_Cycle_BMP,Billing_Cycle_BMS,Billing_Cycle_CNS,Billing_Cycle_COD,Billing_Cycle_COM,Billing_Cycle_D5O,Billing_Cycle_DEC,Billing_Cycle_DEO,Billing_Cycle_ENG,Billing_Cycle_M0O,Billing_Cycle_M11,Billing_Cycle_M12,Billing_Cycle_M14,Billing_Cycle_M15,Billing_Cycle_M1E,Billing_Cycle_M1O,Billing_Cycle_M2G,Billing_Cycle_M2O,Billing_Cycle_M3E,Billing_Cycle_M3O,Billing_Cycle_M3S,Billing_Cycle_M4E,Billing_Cycle_M4O,Billing_Cycle_M5E,Billing_Cycle_M5H,Billing_Cycle_M5O,Billing_Cycle_M5S,Billing_Cycle_M6O,Billing_Cycle_M7E,Billing_Cycle_M7S,Billing_Cycle_M8E,Billing_Cycle_M8S,Billing_Cycle_M9E,Billing_Cycle_M9O,Billing_Cycle_MAO,Billing_Cycle_MBO,Billing_Cycle_MCE,Billing_Cycle_MCN,Billing_Cycle_MCO,Billing_Cycle_MDO,Billing_Cycle_ME2,Billing_Cycle_ME3,Billing_Cycle_MEB,Billing_Cycle_MEC,Billing_Cycle_MEG,Billing_Cycle_MEI,Billing_Cycle_MEK,Billing_Cycle_MEN,Billing_Cycle_MEO,Billing_Cycle_MEW,Billing_Cycle_MEY,Billing_Cycle_MKA,Billing_Cycle_MMA,Billing_Cycle_MNK,Billing_Cycle_MNM,Billing_Cycle_MNW,Billing_Cycle_MOO,Billing_Cycle_MPS,Billing_Cycle_MRO,Billing_Cycle_MSE,Billing_Cycle_MSG,Billing_Cycle_MSI,Billing_Cycle_MSO,Billing_Cycle_MSP,Billing_Cycle_MSW,Billing_Cycle_MTO,Billing_Cycle_MUN,Billing_Cycle_MWE,Billing_Cycle_MWO,Billing_Cycle_MWS,Billing_Cycle_NBI,Billing_Cycle_NN8,Billing_Cycle_NNH,Billing_Cycle_NNL,Billing_Cycle_PNE,Billing_Cycle_PNN,Billing_Cycle_PNQ,Billing_Cycle_PNR,Billing_Cycle_PNT,Billing_Cycle_PNV,Billing_Cycle_RNA,Billing_Cycle_RNE,Billing_Cycle_RNF,Billing_Cycle_RNJ,Billing_Cycle_RNL,Billing_Cycle_RNM,Billing_Cycle_RNN,Billing_Cycle_RNQ,Billing_Cycle_RNR,Billing_Cycle_S21,Billing_Cycle_SN8,Billing_Cycle_SNE,Billing_Cycle_TNM,Billing_Cycle_TNS,Billing_Cycle_W11,Billing_Cycle_W1O,Billing_Cycle_W2O,Billing_Cycle_W5E,Billing_Cycle_W6O,Billing_Cycle_W7O,Billing_Cycle_WCA,Billing_Cycle_WCC,Billing_Cycle_WE2,Billing_Cycle_WE4,Billing_Cycle_WEB,Billing_Cycle_WEC,Billing_Cycle_WEO,Billing_Cycle_WME,Billing_Cycle_WMP,Billing_Cycle_WMS,Billing_Cycle_WNI,Billing_Cycle_WNQ,Billing_Cycle_WS1,Billing_Cycle_nan,Billing_Address_State_ACT,Billing_Address_State_NSW,Billing_Address_State_NT,Billing_Address_State_QLD,Billing_Address_State_SA,Billing_Address_State_TAS,Billing_Address_State_VIC,Billing_Address_State_WA,Billing_Address_State_nan,Account_Status_A,Account_Status_C,Account_Status_D,Account_Status_I,Account_Status_L,Account_Status_S,Account_Status_U,Account_Status_Z,Account_Status_nan,Account_Type_A,Account_Type_B,Account_Type_C,Account_Type_D,Account_Type_INP,Account_Type_INT,Account_Type_ITB,Account_Type_LAN,Account_Type_MUD,Account_Type_MUN,Account_Type_RCT,Account_Type_ST,Account_Type_T,Account_Type_nan,Sub_Banding_Inside Sales,Sub_Banding_Mid Market,Sub_Banding_National,Sub_Banding_SME,Sub_Banding_TFA,Sub_Banding_Unassigned,Sub_Banding_X,Sub_Banding_nan,Uprate_Category_COMP,Uprate_Category_EXEM,Uprate_Category_F1Y,Uprate_Category_F2Y,Uprate_Category_F3Y,Uprate_Category_GEN,Uprate_Category_KAM,Uprate_Category_LOC,Uprate_Category_NAT,Uprate_Category_RESI,Uprate_Category_SPEC,Uprate_Category_STA,Uprate_Category_U6%,Uprate_Category_nan,ANZSIC_Division_Accommodation and Food Services,ANZSIC_Division_Administrative and Support Services,"ANZSIC_Division_Agriculture, Forestry and Fishing",ANZSIC_Division_Arts and Recreation Services,ANZSIC_Division_Construction,ANZSIC_Division_Education and Training,"ANZSIC_Division_Electricity, Gas, Water and Waste Services",ANZSIC_Division_Financial and Insurance Services,ANZSIC_Division_Health Care and Social Assistance,ANZSIC_Division_Information Media and Telecommunications,ANZSIC_Division_Manufacturing,ANZSIC_Division_Mining,ANZSIC_Division_Other Services,"ANZSIC_Division_Professional, Scientific and Technical Services",ANZSIC_Division_Public Administration and Safety,"ANZSIC_Division_Rental, Hiring and Real Estate Services",ANZSIC_Division_Retail Trade,"ANZSIC_Division_Transport, Postal and Warehousing",ANZSIC_Division_Wholesale Trade,ANZSIC_Division_nan,churn_flag
2340921,5,5,5.46,583,583,8.76,1460,0.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,16,267.3992673992674,0.17857142857142858,20.821428571428573,116.6,1.092,106.77655677655677,292.0,1.752,1,1,1,1,14.0,1,0,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2372585,6,6,6.08,763,763,6.0,1080,0.0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,2,1,37,177.6315789473684,0.21428571428571427,27.256428582327715,127.19666671752934,1.0133333333333334,125.5230263659829,180.0,1.0,1,1,1,1,14.0,1,0,0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2380771,17,17,15.0,4158,4158,48.0,19320,1476.0,0,12,0,0,0,0,5,0,0,11,0,0,11,0,0,11,0,0,6,2,11,1288.0,0.6071428571428571,148.5,244.58823529411765,0.8823529411764706,277.2,1136.4705882352941,2.823529411764706,0,1,0,0,30.0,0,1,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2383194,6,6,8.0,225,225,3.0,3,0.0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,1,12,0.375,0.21428571428571427,8.053571428571429,37.583333333333336,1.3333333333333333,28.1875,0.5,0.5,0,0,0,0,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2384577,6,6,8.1,976,976,6.0,3100,0.0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,2,2,11,382.71604938271605,0.21428571428571427,34.88571439470564,162.8000005086263,1.3499999999999999,120.59259296935282,516.6666666666666,1.0,0,1,0,1,14.0,0,0,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
2384814,124,124,126.0,3741,3741,136.5,4037,3420.8999999999996,0,33,0,0,0,0,91,0,96,0,0,0,96,0,0,96,0,0,28,8,5,32.03968253968254,4.428571428571429,133.64285269805364,30.177418351173404,1.0161290322580645,29.698411710678588,32.556451612903224,1.1008064516129032,1,1,1,1,145.0,0,0,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2388804,21,21,17.0,2364,2364,0.0,0,3348.4799999999996,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,5,5,0.0,0.75,84.45250020708356,112.60333360944476,0.8095238095238095,139.09823563519646,0.0,0.0,0,0,0,0,130.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2390263,13,13,13.0,1412,1412,12.0,3790,0.0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,6,3,8,291.53846153846155,0.4642857142857143,50.44285706111362,108.64615367009088,1.0,108.64615367009088,291.53846153846155,0.9230769230769231,0,0,0,0,30.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2391538,16,16,37.0,1597,1597,3.0,0,0.0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,8,3,8,0.0,0.5714285714285714,57.06250136239187,99.85937738418578,2.3125,43.182433463431686,0.0,0.1875,0,1,0,0,14.0,0,0,0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2393224,5,5,1205.0,655,655,0.0,1200,185.31,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,5,0.995850622406639,0.17857142857142858,23.40642840521675,131.0759990692138,241.0,0.5438838135652024,240.0,0.0,1,1,1,1,30.0,1,0,0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
2394075,6,6,5.03,135,136,2.0,30,0.0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,2,2,9,5.964214711729622,0.21428571428571427,4.857142823083043,22.666666507720866,0.8383333333333334,27.03777317024358,5.0,0.3333333333333333,0,0,0,0,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2396246,126,126,166.0,2371,2371,24.0,7740,1514.606,0,119,0,0,0,0,7,0,0,0,0,0,0,0,0,15,101,0,10,5,5,46.626506024096386,4.5,84.69785705634526,18.821746012521167,1.3174603174603174,14.286385527576309,61.42857142857143,0.19047619047619047,0,0,0,0,30.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
